,MiscTechWorkedWith,.NET,.NET Core,React Native,Ansible,Pandas,Node.js,Unity 3D,TensorFlow,Torch/PyTorch,Teraform,Unreal Engine,Hadoop,Flutter,Cordova,Xamarin,Keras,Chef,Apache Spark,Puppet
52324,Keras;Pandas;TensorFlow,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
52325,Ansible;Apache Spark;Node.js;Teraform,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
52326,.NET;.NET Core;Node.js;Teraform,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
52327,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52328,.NET;.NET Core;Flutter;Node.js,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
52329,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52330,Cordova;Node.js,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
52331,Puppet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
52332,.NET;.NET Core;Node.js;React Native;Xamarin,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
52333,.NET Core;Node.js,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
52334,Node.js,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
52335,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52336,.NET;Ansible;Node.js,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
52337,.NET;.NET Core;Node.js,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
52338,Node.js,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
52339,.NET;.NET Core;Flutter;Node.js;React Native;TensorFlow;Unity 3D;Xamarin,1,1,1,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0
52340,.NET,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52341,Ansible;Chef;Pandas;Puppet;Teraform;Unity 3D,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1
52342,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52343,Node.js;React Native;Teraform;Torch/PyTorch,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
52344,.NET;.NET Core,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52345,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52346,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52347,Ansible;Apache Spark;Flutter;Node.js;React Native;Teraform,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
52348,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52349,Ansible;Node.js,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
52350,.NET;.NET Core,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52351,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52352,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52353,.NET;.NET Core;Node.js,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
52354,.NET;.NET Core,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52355,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52356,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52357,Node.js;Teraform,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
52358,Node.js,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
52359,.NET;.NET Core;Apache Spark;Hadoop;Node.js;TensorFlow,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
52360,.NET;.NET Core;Flutter;Node.js;React Native;Unity 3D,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
52361,.NET;.NET Core;Node.js,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
52362,.NET;.NET Core;Node.js;Xamarin,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
52363,.NET;Node.js,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
52364,Ansible;Chef;Teraform,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
52365,.NET;.NET Core,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52366,Node.js;React Native,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
52367,Chef;Cordova;Node.js;React Native,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
52368,Node.js,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
52369,Node.js,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
52370,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52371,.NET;.NET Core;Node.js;Pandas;React Native;Unreal Engine,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
52372,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52373,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52374,Node.js,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
52375,Node.js;Unity 3D;Unreal Engine,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
52376,Node.js,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
52377,.NET;.NET Core;Unity 3D;Unreal Engine,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
52378,Flutter;Keras;Node.js,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
52379,.NET Core;Node.js;TensorFlow,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
52380,.NET,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52381,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52382,Node.js;Puppet,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
52383,.NET;.NET Core;Unity 3D,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
52384,.NET;.NET Core,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52385,.NET;.NET Core,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52386,.NET;.NET Core;Xamarin,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
52387,.NET;.NET Core,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52388,Flutter;Node.js;Pandas,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
52389,.NET,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52390,Node.js,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
52391,Node.js;Teraform,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
52392,Ansible;Node.js,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
52393,React Native,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52394,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52395,Node.js,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
52396,.NET Core,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52397,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52398,Ansible;Node.js,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
52399,Node.js;React Native,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
52400,Apache Spark;Hadoop;Node.js;React Native,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
52401,.NET Core;Pandas,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52402,.NET,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52403,.NET;Ansible;Hadoop;Node.js;React Native,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
52404,Keras;Pandas;TensorFlow;Torch/PyTorch,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0
52405,.NET;Pandas,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52406,.NET Core;Node.js,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
52407,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52408,Node.js,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
52409,Node.js,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
52410,Pandas,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52411,Ansible;Node.js,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
52412,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52413,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52414,Node.js;Unity 3D,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
52415,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52416,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52417,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52418,Keras;Pandas;TensorFlow,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
52419,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52420,.NET;.NET Core,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52421,.NET;.NET Core;React Native,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52422,Node.js;TensorFlow;Unity 3D,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
52423,TensorFlow,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
52424,.NET;.NET Core,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52425,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52426,Node.js,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
52427,React Native;Xamarin,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
52428,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52429,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52430,.NET;.NET Core;Ansible;Chef;Node.js;Puppet;React Native;TensorFlow;Unreal Engine;Xamarin,1,1,1,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1
52431,Node.js;Unity 3D,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
52432,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52433,.NET;.NET Core;Node.js,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
52434,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52435,.NET,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52436,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52437,Ansible;Node.js,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
52438,.NET;Node.js;Pandas,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
52439,Unreal Engine,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
52440,.NET;.NET Core;Ansible;Hadoop;Keras;Node.js;Pandas;TensorFlow;Torch/PyTorch;Xamarin,1,1,0,1,1,1,0,1,1,0,0,1,0,0,1,1,0,0,0
52441,Node.js;React Native,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
52442,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52443,.NET;.NET Core,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52444,Node.js;React Native,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
52445,Ansible;Chef,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
52446,Node.js;React Native,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
52447,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52448,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52449,Node.js,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
52450,Node.js;Torch/PyTorch;Unity 3D,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
52451,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52452,Node.js,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
52453,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52454,Teraform,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
52455,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52456,Node.js,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
52457,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52458,.NET;Cordova;Node.js;Pandas;React Native,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
52459,.NET;Node.js,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
52460,.NET;.NET Core;Node.js,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
52461,Ansible,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52462,Teraform,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
52463,Node.js,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
52464,Pandas,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52465,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52466,Node.js,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
52467,Hadoop;Keras;Node.js;Pandas;React Native;TensorFlow,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0
52468,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52469,.NET;.NET Core,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52470,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52471,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52472,Node.js;Teraform,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
52473,.NET;.NET Core,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52474,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52475,.NET;.NET Core;Node.js,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
52476,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52477,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52478,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52479,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52480,Unity 3D,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
52481,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52482,React Native,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52483,Node.js;Torch/PyTorch;Unreal Engine,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
52484,.NET;.NET Core;TensorFlow;Xamarin,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
52485,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52486,Node.js,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
52487,Flutter;React Native,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
52488,Xamarin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
52489,Node.js,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
52490,.NET;.NET Core,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52491,Pandas,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52492,.NET;.NET Core;Teraform;Unity 3D;Unreal Engine,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
52493,Ansible;TensorFlow,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
52494,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52495,Apache Spark;Hadoop;Pandas,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
52496,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52497,Node.js,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
52498,Pandas,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52499,.NET;.NET Core;Cordova;Node.js,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
52500,Ansible,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52501,.NET;.NET Core;Node.js,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
52502,.NET;.NET Core;Node.js,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
52503,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52504,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52505,.NET;.NET Core;Node.js;Xamarin,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
52506,.NET;Hadoop;Keras;Pandas;TensorFlow,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
52507,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52508,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52509,Flutter,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
52510,.NET;.NET Core;Node.js;Xamarin,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
52511,Node.js;React Native,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
52512,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52513,.NET;.NET Core,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52514,Hadoop,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
52515,Node.js,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
52516,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52517,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52518,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52519,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52520,Node.js,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
52521,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52522,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52523,.NET;Node.js,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
52524,Node.js;Pandas;TensorFlow,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
52525,.NET Core,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52526,.NET;.NET Core,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52527,.NET;.NET Core,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52528,.NET,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52529,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52530,Node.js,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
52531,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52532,.NET;Node.js,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
52533,Apache Spark;Cordova;Node.js;React Native;TensorFlow;Teraform;Torch/PyTorch;Unity 3D;Unreal Engine,0,0,1,0,0,1,1,1,1,1,1,0,0,1,0,0,0,1,0
52534,.NET;Pandas;Xamarin,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
52535,Node.js,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
52536,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52537,.NET;Node.js;Unity 3D,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
52538,.NET Core;Apache Spark;Hadoop;Keras;Pandas;TensorFlow;Teraform,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0
52539,.NET;Node.js,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
52540,Ansible,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52541,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52542,.NET;Node.js,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
52543,Pandas,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52544,.NET;.NET Core;Node.js,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
52545,Node.js,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
52546,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52547,Node.js,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
52548,Hadoop;Keras;Pandas;TensorFlow,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
52549,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52550,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52551,.NET;.NET Core;Node.js,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
52552,Pandas,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52553,Node.js;Pandas;Torch/PyTorch,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
52554,Node.js,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
52555,.NET;.NET Core;Node.js;Xamarin,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
52556,Cordova;Node.js,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
52557,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52558,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52559,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52560,.NET;Unity 3D;Unreal Engine,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
52561,.NET;.NET Core;Node.js;Xamarin,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
52562,Hadoop,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
52563,Teraform,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
52564,Node.js;Pandas;Teraform,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
52565,.NET;.NET Core,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52566,Node.js;Teraform,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
52567,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52568,.NET;.NET Core;Teraform,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
52569,.NET;.NET Core,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52570,Node.js;Pandas;React Native,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
52571,Node.js,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
52572,Flutter;Keras;Node.js;TensorFlow,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0
52573,.NET,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52574,Apache Spark;Keras;Pandas,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
52575,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52576,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52577,Node.js;TensorFlow,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
52578,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52579,.NET;.NET Core,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52580,.NET;.NET Core;Node.js,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
52581,.NET;Pandas,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52582,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52583,.NET,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52584,.NET Core;Node.js,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
52585,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52586,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52587,Node.js,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
52588,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52589,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52590,Node.js;React Native;Unity 3D,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
52591,.NET Core;Pandas,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52592,.NET,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52593,.NET,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52594,Apache Spark;React Native,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
52595,Unity 3D,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
52596,Node.js;Unity 3D,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
52597,.NET;Node.js,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
52598,Ansible;Node.js;React Native;Teraform;Unity 3D;Unreal Engine,0,0,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
