,WebframeWorkedWith,ASP.NET,ASP.NET Core,Ruby on Rails,Flask,jQuery,Angular,Angular.js,Django,React.js,Vue.js,Gatsby,Spring,Express,Symfony,Laravel,Drupal
296,jQuery;Symfony,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
297,Angular,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
298,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
299,Angular;Angular.js;React.js;Spring,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0
300,ASP.NET;ASP.NET Core,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301,Flask,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
302,jQuery,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
303,Flask;jQuery,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
304,Vue.js,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
305,Angular;Express;Laravel;Vue.js,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
306,Ruby on Rails,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
307,React.js,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
308,ASP.NET Core;Express,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
309,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311,Express;React.js,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
312,jQuery;Vue.js,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
313,Laravel;Vue.js,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
314,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
315,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
316,jQuery;Ruby on Rails,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
317,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
318,Django;Flask,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
319,Angular;React.js,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
320,Angular;Angular.js;jQuery;Laravel,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0
321,Angular;jQuery;Spring,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
322,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
323,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
324,Angular;Express;React.js,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
325,Drupal;Flask;jQuery;Laravel,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1
326,Angular;Express;jQuery;Vue.js,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0
327,ASP.NET;ASP.NET Core;jQuery,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
328,Django;Flask;jQuery;React.js;Symfony;Vue.js,0,0,0,1,1,0,0,1,1,1,0,0,0,1,0,0
329,Angular;Angular.js;ASP.NET;ASP.NET Core;jQuery;React.js;Ruby on Rails,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0
330,jQuery;React.js,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
331,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
332,Django;Flask;jQuery,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
333,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
334,Flask;React.js,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
335,ASP.NET;jQuery,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
336,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
337,ASP.NET,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
338,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
339,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
340,ASP.NET;ASP.NET Core,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
341,Flask,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
342,ASP.NET Core;jQuery,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
343,Drupal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
344,Ruby on Rails,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
345,Drupal;jQuery;Spring;Vue.js,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
346,jQuery,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
347,Angular;Flask,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
348,Angular;jQuery;Spring,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
349,ASP.NET;Flask;jQuery,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
350,React.js;Ruby on Rails,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
351,Drupal;jQuery,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
352,Angular;Angular.js;ASP.NET;ASP.NET Core;jQuery,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0
353,Angular,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
354,React.js;Ruby on Rails,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
355,React.js,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
356,Angular.js;Express;Flask;jQuery,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0
357,Angular;ASP.NET;ASP.NET Core,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
358,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
359,ASP.NET;Gatsby;jQuery,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
360,ASP.NET;ASP.NET Core;Express;jQuery;React.js;Ruby on Rails,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0
361,jQuery;Spring,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
362,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
363,jQuery;Vue.js,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
364,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
365,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
366,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
367,ASP.NET;jQuery,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
368,ASP.NET Core;jQuery;Vue.js,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
369,Express;jQuery;React.js,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
370,Express;React.js,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
371,ASP.NET Core,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
372,ASP.NET Core;React.js;Vue.js,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
373,React.js,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
374,Django,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
375,jQuery;Symfony;Vue.js,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
376,React.js,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
377,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
378,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
379,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
380,Angular;ASP.NET Core;Flask;Spring,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0
381,Angular.js;ASP.NET;ASP.NET Core;jQuery;React.js;Vue.js,1,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0
382,Express,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
383,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
384,jQuery,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
385,jQuery,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
386,Flask,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
387,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
388,Angular.js;Laravel,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
389,ASP.NET;ASP.NET Core;Drupal;jQuery,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
390,Angular;jQuery;Spring,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
391,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
392,ASP.NET,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
393,ASP.NET;ASP.NET Core;jQuery,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
394,Angular;ASP.NET Core,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
395,Angular;ASP.NET;ASP.NET Core,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
396,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
397,Drupal;jQuery;Symfony,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
398,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
399,Angular.js;Flask;jQuery;Laravel;Ruby on Rails;Symfony;Vue.js,0,0,1,1,1,0,1,0,0,1,0,0,0,1,1,0
400,Angular.js;ASP.NET Core;Express;jQuery;React.js,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0
401,Angular;Express;Gatsby,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
402,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
403,Express;React.js,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
404,jQuery;Symfony,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
405,Django;Express;Flask,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
406,Angular.js;jQuery,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
407,Django;Flask;Vue.js,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
408,jQuery,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
409,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
410,ASP.NET;jQuery;React.js;Spring,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
411,ASP.NET Core;Vue.js,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
412,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
413,jQuery,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
414,Angular;Angular.js;ASP.NET;Express;jQuery;React.js;Symfony;Vue.js,1,0,0,0,1,1,1,0,1,1,0,0,1,1,0,0
415,Angular;Angular.js;ASP.NET;jQuery,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
416,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
417,ASP.NET;ASP.NET Core,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
418,Spring,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
419,React.js,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
420,ASP.NET Core;Express;Flask,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
421,Angular;ASP.NET;ASP.NET Core;Express,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
422,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
423,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
424,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
425,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
426,Angular;ASP.NET Core;Express;jQuery;Ruby on Rails,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0
427,ASP.NET;jQuery,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
428,Angular;Angular.js;Express;React.js;Vue.js,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0
429,ASP.NET;jQuery,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
430,ASP.NET;ASP.NET Core;jQuery,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
431,Angular;Angular.js;ASP.NET;ASP.NET Core;Express;Flask;React.js;Spring,1,1,0,1,0,1,1,0,1,0,0,1,1,0,0,0
432,Angular.js;ASP.NET;Express;jQuery;Laravel;React.js;Symfony;Vue.js,1,0,0,0,1,0,1,0,1,1,0,0,1,1,1,0
433,Spring,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
434,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
435,Angular;Angular.js;ASP.NET;ASP.NET Core;Drupal;Express;jQuery;Laravel;Vue.js,1,1,0,0,1,1,1,0,0,1,0,0,1,0,1,1
436,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
437,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
438,Angular;Angular.js;Express;jQuery,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0
439,Angular.js;ASP.NET;ASP.NET Core;jQuery;Vue.js,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0
440,React.js,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
441,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
442,Express;React.js,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
443,Angular.js;jQuery,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
444,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
445,Angular;Spring,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
446,Angular;Express;jQuery,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
447,ASP.NET;ASP.NET Core,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
448,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
449,ASP.NET;ASP.NET Core,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
450,jQuery;React.js,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
451,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
452,Django;Flask,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
453,ASP.NET;ASP.NET Core;jQuery,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
454,ASP.NET;ASP.NET Core;Drupal,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
455,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
456,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
457,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
458,Express;Gatsby;Laravel;React.js,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0
459,Angular;Express,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
460,Angular.js;ASP.NET;jQuery;Vue.js,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
461,Drupal;Flask;jQuery;Laravel,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1
462,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
463,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
464,Angular.js;Express;React.js,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
465,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
466,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
467,Spring,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
468,React.js,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
469,Angular.js;ASP.NET;ASP.NET Core;jQuery,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
470,jQuery,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
471,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
472,Spring,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
473,Spring,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
474,Spring,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
475,jQuery,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
476,Ruby on Rails,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
477,Gatsby;jQuery;React.js;Ruby on Rails;Spring,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0
478,ASP.NET,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
479,Angular.js;ASP.NET;Django;Flask;Laravel;React.js;Vue.js,1,0,0,1,0,0,1,1,1,1,0,0,0,0,1,0
480,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
481,ASP.NET;ASP.NET Core;React.js,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
482,React.js;Spring,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
483,ASP.NET,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484,Django;Symfony;Vue.js,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
485,ASP.NET;jQuery;React.js;Vue.js,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
486,Spring,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
487,Drupal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
488,Angular;Express;React.js,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
489,ASP.NET Core,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
490,Flask;React.js,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
491,React.js,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
492,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
493,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
494,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
495,Express;React.js,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
496,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
497,Express;React.js;Vue.js,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
498,Django;Express;Flask;React.js;Ruby on Rails;Vue.js,0,0,1,1,0,0,0,1,1,1,0,0,1,0,0,0
499,Angular.js;Flask;Laravel;React.js;Vue.js,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0
500,ASP.NET,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
501,ASP.NET;ASP.NET Core;Spring,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
502,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
503,Express;React.js,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
504,Django;Flask,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
505,Vue.js,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
506,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507,Vue.js,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
508,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
509,React.js;Ruby on Rails,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
510,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511,Angular;ASP.NET Core;Vue.js,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
512,React.js;Ruby on Rails;Vue.js,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
513,Angular;ASP.NET;ASP.NET Core,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
514,ASP.NET;ASP.NET Core;jQuery,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
515,ASP.NET Core,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
516,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
517,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
518,Angular;Angular.js;ASP.NET;ASP.NET Core;jQuery,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0
519,ASP.NET;ASP.NET Core;jQuery;Laravel;Vue.js,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
520,React.js,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
521,Django,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
522,Django;jQuery,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
523,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
524,Laravel;Symfony;Vue.js,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
525,Gatsby;React.js,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
526,jQuery;Spring,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
527,jQuery,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
528,Django;React.js,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
529,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
530,ASP.NET;ASP.NET Core;React.js,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
531,Flask,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
532,Angular;ASP.NET;ASP.NET Core;Express;jQuery;React.js,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0
533,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
534,ASP.NET,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
535,ASP.NET;ASP.NET Core;React.js,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
536,Angular;ASP.NET Core,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
537,jQuery;Laravel,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
538,Angular;Angular.js;Express;jQuery;Spring;Vue.js,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0
539,Angular;Django,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
540,jQuery;Spring,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
541,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
542,ASP.NET Core;Express;React.js;Vue.js,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0
543,ASP.NET;ASP.NET Core;Laravel;Vue.js,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
544,Angular.js;React.js,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
545,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
546,Angular;Angular.js;React.js,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0
547,Express,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
548,Django;Express;Flask;jQuery;React.js;Vue.js,0,0,0,1,1,0,0,1,1,1,0,0,1,0,0,0
549,Angular;Angular.js;Express;jQuery;React.js;Ruby on Rails;Vue.js,0,0,1,0,1,1,1,0,1,1,0,0,1,0,0,0
550,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
551,React.js,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
552,Express;Flask,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
553,Angular,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
554,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
555,Django;jQuery;React.js;Ruby on Rails,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0
556,Ruby on Rails,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
557,Spring,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
558,ASP.NET;ASP.NET Core;jQuery,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
559,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
560,Angular;Angular.js;ASP.NET;ASP.NET Core;jQuery;Ruby on Rails,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0
561,jQuery;Spring,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
562,Spring,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
563,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
564,Angular;Gatsby;React.js;Spring,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0
565,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
566,ASP.NET;ASP.NET Core;jQuery,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
567,jQuery,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
568,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
569,Angular;ASP.NET;ASP.NET Core;Express;jQuery;Vue.js,1,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0
570,Express;jQuery,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
571,jQuery;Laravel,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
572,Flask,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
573,Angular;ASP.NET;ASP.NET Core,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
574,Angular,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
575,Angular.js;ASP.NET;React.js;Spring,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
576,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
577,Angular;Angular.js;Express;jQuery,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0
578,Flask,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
579,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
580,Spring,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
581,Angular;Angular.js;ASP.NET;ASP.NET Core;jQuery,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0
582,Angular.js;ASP.NET;ASP.NET Core,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
583,jQuery,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
584,ASP.NET;ASP.NET Core;jQuery;React.js,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
585,Flask,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
586,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
587,Express;React.js,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
588,ASP.NET,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
589,ASP.NET;ASP.NET Core;Express;jQuery;React.js;Ruby on Rails,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0
590,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
591,Angular.js;ASP.NET;jQuery;Vue.js,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
592,Angular;jQuery;Laravel;Symfony,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0
593,Express,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
594,Angular;ASP.NET;ASP.NET Core,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
595,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
596,Ruby on Rails,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
597,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
598,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
599,jQuery,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
600,jQuery,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
601,Ruby on Rails,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
602,ASP.NET;jQuery,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
603,Angular;Angular.js;Drupal;jQuery;Laravel;Vue.js,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,1
604,Angular.js;ASP.NET;Vue.js,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
605,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
