uid,resp_time,level,location
u36,2013-04-17 04:08:34,2.0,"43.7065966,-72.28746486"
u36,2013-04-11 22:24:52,2.0,"43.70678726,-72.28706171"
u36,2013-04-12 22:08:32,2.0,"43.70671418,-72.28692163"
u36,2013-04-12 18:39:06,3.0,"43.70667952,-72.2873341"
u36,2013-04-14 02:32:31,2.0,"43.70691067,-72.28670488"
u36,2013-04-17 08:55:44,2.0,"43.70660119,-72.28697066"
u36,2013-04-14 23:37:38,1.0,"43.70641893,-72.28667884"
u36,2013-04-15 23:18:27,2.0,"43.70655534,-72.28702434"
u36,2013-04-16 08:59:24,2.0,"43.70670015,-72.28700617"
u36,2013-04-20 08:49:12,1.0,"37.90335743,-121.72986944"
u36,2013-04-29 21:59:12,1.0,"43.70668768,-72.28688497"
u36,2013-04-29 04:31:17,1.0,"43.71658745,-72.27561069"
u36,2013-04-30 01:35:35,1.0,"43.70666412,-72.28708106"
u36,2013-04-30 04:11:53,1.0,"43.70666412,-72.28708106"
u36,2013-05-01 05:07:59,1.0,"43.7064439,-72.28686698"
u36,2013-05-02 05:13:54,,
u36,2013-05-03 05:10:25,1.0,"43.70630215,-72.2870075"
u36,2013-05-07 19:25:16,1.0,"43.70663321,-72.28687714"
u36,2013-05-09 05:38:45,1.0,"43.70655827,-72.28689597"
u36,2013-05-16 02:37:15,1.0,"43.70868839,-72.28170061"
u36,2013-05-07 04:37:01,1.0,"43.70688186,-72.28684469"
u36,2013-05-06 04:24:22,1.0,"43.70867556,-72.281837"
u36,2013-05-08 08:07:51,1.0,"43.70765131,-72.28514576"
u36,2013-05-08 18:32:13,1.0,"43.70661784,-72.28652803"
u36,2013-05-16 19:58:40,1.0,"43.65178229,-72.30992795"
u36,2013-05-07 08:07:37,1.0,"43.70688186,-72.28684469"
u36,2013-05-17 02:57:55,1.0,"43.65178229,-72.30992795"
u36,2013-05-17 20:02:30,1.0,"43.70553269,-72.29424223"
u36,2013-05-19 19:46:47,1.0,"43.70649295,-72.28700259"
u36,2013-05-18 03:08:53,1.0,"43.70649129,-72.28688808"
u36,2013-05-19 05:23:35,1.0,"43.65198745,-72.30999847"
u36,2013-05-18 19:29:11,1.0,"43.65173882,-72.30991548"
u36,2013-05-20 07:52:56,1.0,"43.7071361,-72.2870328"
u36,2013-05-20 23:28:58,1.0,"43.70818124,-72.28597818"
u36,2013-05-22 05:22:55,4.0,"43.7069299,-72.28719159"
u36,2013-05-21 19:29:53,4.0,"43.70681113,-72.2870305"
u36,2013-05-23 12:15:00,1.0,"43.70662411,-72.28722922"
u36,2013-05-23 23:24:05,1.0,"43.65172993,-72.31003051"
u36,2013-05-24 05:27:56,1.0,"43.70331517,-72.2903492"
u39,2013-04-02 20:54:55,1.0,Unknown
u39,2013-04-10 03:45:49,1.0,Unknown
u39,2013-04-16 04:21:10,1.0,"43.7008617,-72.28950786"
u39,2013-04-10 04:24:44,1.0,"43.70657715,-72.28645985"
u39,2013-04-10 03:45:46,1.0,"43.70657715,-72.28645985"
u39,2013-04-10 04:24:47,1.0,Unknown
u39,2013-04-13 06:05:18,1.0,"43.65161386,-72.31003509"
u39,2013-04-16 04:21:12,1.0,"43.7008617,-72.28950786"
u39,2013-04-17 06:34:16,1.0,"43.65176968,-72.30989016"
u39,2013-04-25 20:32:14,1.0,"43.70691563,-72.28615388"
u41,2013-03-31 23:12:22,2.0,"43.70394481,-72.28581948"
u41,2013-04-04 01:43:47,2.0,"43.70377722,-72.28783656"
u41,2013-04-04 06:00:12,2.0,"43.70377722,-72.28783656"
u41,2013-04-09 05:47:56,1.0,Unknown
u41,2013-04-13 22:00:11,2.0,"43.70393265,-72.28608222"
u41,2013-04-14 22:12:25,3.0,"43.70428777,-72.28778708"
u41,2013-04-16 04:07:14,1.0,"43.70428777,-72.28778708"
u41,2013-04-26 19:17:17,1.0,"43.70543645,-72.28828558"
u41,2013-04-29 00:00:08,2.0,"43.70535262,-72.28819131"
u41,2013-04-30 09:09:37,3.0,"43.70526777,-72.28881679"
u41,2013-05-08 08:05:27,3.0,Unknown
u42,2013-04-03 06:57:11,5.0,"43.62834565,-72.3223213"
u42,2013-04-04 00:14:30,4.0,"43.62834565,-72.3223213"
u42,2013-04-03 02:36:18,5.0,"43.62834565,-72.3223213"
u42,2013-04-02 12:10:05,5.0,"43.6937096,-72.27804377"
u42,2013-04-03 02:27:25,5.0,"43.62834565,-72.3223213"
u42,2013-04-04 06:35:44,1.0,"43.70714459,-72.28293882"
u42,2013-04-05 00:58:47,4.0,Unknown
u42,2013-04-05 06:29:02,4.0,"43.70790052,-72.28462552"
u42,2013-04-06 00:11:58,4.0,"43.70805293,-72.28472907"
u42,2013-04-08 02:07:51,2.0,"43.65863137,-72.24870136"
u42,2013-04-09 05:53:57,4.0,"43.70873044,-72.28238031"
u42,2013-04-13 23:14:39,4.0,"43.7086143,-72.28107378"
u42,2013-04-13 23:13:46,4.0,"43.7086143,-72.28107378"
u42,2013-04-14 22:11:55,1.0,"43.70793202,-72.28525821"
u42,2013-04-23 09:48:54,1.0,"43.65856749,-72.2490112"
u42,2013-04-26 19:05:02,4.0,"43.67569735,-72.27218981"
u42,2013-04-29 00:51:40,1.0,"43.65864789,-72.24891462"
u42,2013-04-29 04:26:40,1.0,"43.65866977,-72.24874465"
u42,2013-05-08 09:15:06,4.0,"43.65868887,-72.24861515"
u42,2013-05-08 04:30:12,3.0,"43.70519313,-72.28357692"
u42,2013-05-13 19:40:39,1.0,"43.66168145,-72.25398853"
u42,2013-05-13 19:40:26,1.0,"43.66168145,-72.25398853"
u42,2013-05-14 17:41:49,4.0,"43.66117959,-72.25346471"
u42,2013-05-14 17:42:43,4.0,"43.66117959,-72.25346471"
u42,2013-05-15 21:34:15,5.0,"43.70340125,-72.2878455"
u42,2013-05-08 19:54:20,1.0,"43.68142273,-72.27279919"
u42,2013-05-19 19:51:08,4.0,"43.65864479,-72.2486687"
u42,2013-05-21 05:00:39,4.0,"43.65853284,-72.24874089"
u42,2013-05-22 11:06:59,4.0,"43.70344054,-72.28367021"
u43,2013-04-03 01:04:47,3.0,"43.70546977,-72.29153142"
u43,2013-04-02 21:21:11,1.0,"43.70546977,-72.29153142"
u43,2013-04-01 23:39:18,3.0,"43.70660194,-72.28760119"
u43,2013-04-02 01:38:06,1.0,"43.70870397,-72.28732871"
u43,2013-04-03 08:25:50,1.0,"43.70566059,-72.29130704"
u43,2013-04-04 00:22:49,3.0,"43.70566059,-72.29130704"
u43,2013-04-03 06:10:51,1.0,"43.7056535,-72.29132724"
u43,2013-04-02 18:01:22,1.0,"43.70546977,-72.29153142"
u43,2013-04-03 06:32:32,3.0,"43.7056535,-72.29132724"
u43,2013-04-03 16:59:21,2.0,"43.70566059,-72.29130704"
u43,2013-04-03 22:06:02,1.0,"43.70566059,-72.29130704"
u43,2013-04-04 20:52:03,1.0,"43.70619631,-72.28823087"
u43,2013-04-04 06:28:47,2.0,"43.70619631,-72.28823087"
u43,2013-04-07 00:46:08,1.0,"43.50783677,-72.13449058"
u43,2013-04-07 08:21:22,5.0,"42.36112482,-71.07113958"
u43,2013-04-08 03:02:07,1.0,"42.36112482,-71.07113958"
u43,2013-04-05 00:00:15,1.0,"43.7057636,-72.29169328"
u43,2013-04-05 00:45:34,1.0,"43.70571517,-72.29143924"
u43,2013-04-06 06:07:56,4.0,"43.50783677,-72.13449058"
u43,2013-04-05 06:00:49,1.0,"43.70561216,-72.2912825"
u43,2013-04-05 08:19:34,3.0,"43.70569846,-72.29141248"
u43,2013-04-06 00:51:00,1.0,"43.50783677,-72.13449058"
u43,2013-04-05 18:43:50,1.0,"43.70572255,-72.29124291"
u43,2013-04-06 04:23:19,4.0,"43.50783677,-72.13449058"
u43,2013-04-06 07:48:07,1.0,"43.50783677,-72.13449058"
u43,2013-04-07 07:12:19,4.0,"42.36112482,-71.07113958"
u43,2013-04-07 18:47:24,1.0,"42.36112482,-71.07113958"
u43,2013-04-06 21:46:50,4.0,"43.50783677,-72.13449058"
u43,2013-04-08 23:24:36,1.0,"43.70560342,-72.29137243"
u43,2013-04-08 04:07:25,1.0,"42.36112482,-71.07113958"
u43,2013-04-08 20:21:26,1.0,"43.70560342,-72.29137243"
u43,2013-04-09 03:54:29,1.0,"43.70561818,-72.29128235"
u43,2013-04-09 04:45:57,1.0,"43.70553987,-72.29142421"
u43,2013-04-12 22:47:26,2.0,"43.70234665,-72.28813935"
u43,2013-04-12 18:00:59,3.0,"43.70234665,-72.28813935"
u43,2013-04-09 15:33:26,1.0,"43.70565715,-72.2915844"
u43,2013-04-09 21:52:48,1.0,"43.70566653,-72.29162127"
u43,2013-04-10 07:41:00,1.0,"43.70573552,-72.29175527"
u43,2013-04-10 19:52:21,1.0,"43.70355489,-72.28875143"
u43,2013-04-12 01:47:12,1.0,"43.70234665,-72.28813935"
u43,2013-04-17 04:52:52,3.0,"43.70552776,-72.29144402"
u43,2013-04-12 03:30:26,1.0,"43.70234665,-72.28813935"
u43,2013-04-13 21:18:39,1.0,"43.70462998,-72.28974619"
u43,2013-04-13 05:22:47,3.0,"43.70462998,-72.28974619"
u43,2013-04-13 23:35:37,1.0,"43.70462998,-72.28974619"
u43,2013-04-14 22:08:16,3.0,"43.70500487,-72.2905778"
u43,2013-04-14 19:54:03,1.0,"43.70500487,-72.2905778"
u43,2013-04-15 20:19:30,1.0,Unknown
u43,2013-04-16 03:23:43,3.0,Unknown
u43,2013-04-15 21:57:03,3.0,Unknown
u43,2013-04-16 04:05:12,3.0,Unknown
u43,2013-04-17 08:54:52,3.0,"43.70567734,-72.29183525"
u43,2013-04-17 23:23:06,1.0,"43.70523224,-72.29210557"
u43,2013-04-18 04:13:14,3.0,"43.70549132,-72.29152094"
u43,2013-04-18 08:11:11,3.0,"43.70554715,-72.29101972"
u43,2013-04-18 20:35:39,3.0,"43.70557117,-72.29109324"
u43,2013-04-22 02:18:35,3.0,"44.26783796,-69.80648763"
u43,2013-04-22 02:18:38,2.0,Unknown
u43,2013-04-23 08:10:58,3.0,"43.70565725,-72.29124307"
u43,2013-04-26 18:02:19,4.0,"43.70523309,-72.29167457"
u43,2013-04-25 19:48:55,3.0,"43.70536889,-72.29004529"
u43,2013-04-29 00:05:29,3.0,Unknown
u43,2013-04-30 04:01:21,3.0,Unknown
u43,2013-04-30 00:00:07,2.0,"43.705504,-72.29155831"
u43,2013-05-02 06:26:42,1.0,"43.70564904,-72.29116583"
u43,2013-05-01 05:09:44,3.0,"43.70569418,-72.29111514"
u43,2013-05-03 05:09:21,1.0,"43.70559309,-72.29131892"
u43,2013-05-09 05:23:24,1.0,"43.70569392,-72.290703"
u43,2013-05-07 20:13:45,1.0,"43.7055733,-72.2912555"
u43,2013-05-15 20:22:17,1.0,Unknown
u43,2013-05-16 03:44:06,1.0,"43.70332166,-72.29037768"
u43,2013-05-08 18:10:13,1.0,"43.70555309,-72.29135445"
u43,2013-05-08 06:56:53,1.0,"43.70285851,-72.29034375"
u43,2013-05-20 04:11:34,1.0,"43.70565045,-72.29149641"
u43,2013-05-21 04:01:45,1.0,"43.7057852,-72.29113678"
u43,2013-05-24 04:01:39,1.0,Unknown
u43,2013-05-24 21:33:33,1.0,"43.70496786,-72.29294757"
u44,2013-04-03 06:35:26,4.0,"43.69230795,-72.26691314"
u44,2013-04-04 01:39:42,5.0,"43.70631764,-72.2868794"
u44,2013-04-03 00:06:25,4.0,"43.70687995,-72.28684036"
u44,2013-04-04 00:19:38,4.0,"43.70598417,-72.28671793"
u44,2013-04-04 06:11:20,4.0,"43.69220757,-72.26687248"
u44,2013-04-04 16:14:34,4.0,"43.69207668,-72.26667703"
u44,2013-04-04 18:20:47,1.0,"43.69207668,-72.26667703"
u44,2013-04-04 21:54:36,1.0,"43.70647656,-72.28646693"
u44,2013-04-05 02:21:50,4.0,"43.70647656,-72.28646693"
u44,2013-04-05 00:31:38,1.0,"43.70647656,-72.28646693"
u44,2013-04-05 06:05:55,4.0,"43.70653963,-72.28694217"
u44,2013-04-05 16:45:57,4.0,"43.69200732,-72.26705782"
u44,2013-04-07 18:06:47,1.0,"43.69245308,-72.26713397"
u44,2013-04-06 16:30:47,1.0,"43.70785555,-72.28572217"
u44,2013-04-06 09:25:02,4.0,"43.70785555,-72.28572217"
u44,2013-04-08 05:21:01,2.0,"43.69245308,-72.26713397"
u44,2013-04-08 16:40:14,1.0,"43.69220733,-72.26727623"
u44,2013-04-08 20:41:39,4.0,"43.69225568,-72.26665378"
u44,2013-04-09 08:03:03,4.0,"43.69234133,-72.26691819"
u44,2013-04-09 04:58:05,1.0,"43.69197213,-72.26693076"
u44,2013-04-09 16:38:23,1.0,"43.69221111,-72.26702562"
u44,2013-04-09 22:30:16,1.0,"43.69188915,-72.26684014"
u44,2013-04-10 17:18:36,1.0,"43.69223338,-72.26689517"
u44,2013-04-10 23:02:12,2.0,"43.70905522,-72.28367829"
u44,2013-04-11 17:03:54,1.0,"43.69231687,-72.26692115"
u44,2013-04-15 08:14:29,1.0,"43.69250898,-72.26687713"
u44,2013-04-11 22:02:24,1.0,"43.70752065,-72.28669805"
u44,2013-04-12 23:18:58,1.0,"43.69213022,-72.27010971"
u44,2013-04-12 17:57:03,1.0,"43.69213022,-72.27010971"
u44,2013-04-13 16:49:05,1.0,"43.69220716,-72.26708063"
u44,2013-04-13 19:54:47,2.0,"43.70926341,-72.28546583"
u44,2013-04-13 23:48:07,1.0,"43.70926341,-72.28546583"
u44,2013-04-18 16:35:25,1.0,"43.69219202,-72.26690084"
u44,2013-04-15 16:21:57,2.0,"43.69206212,-72.26702576"
u44,2013-04-16 04:22:01,4.0,"43.70711018,-72.28582147"
u44,2013-04-16 02:50:27,4.0,"43.70711018,-72.28582147"
u44,2013-04-16 16:28:20,1.0,"43.69226815,-72.26702755"
u44,2013-04-20 16:33:40,1.0,"43.69222142,-72.26706862"
u44,2013-04-20 05:42:33,1.0,"43.69196026,-72.2669165"
u44,2013-04-26 16:26:38,1.0,"43.69232314,-72.26697319"
u44,2013-04-21 17:09:26,1.0,"43.69229061,-72.26677536"
u44,2013-04-22 16:09:56,2.0,"43.69233549,-72.26693414"
u44,2013-04-23 06:23:58,4.0,"43.70957133,-72.28436521"
u44,2013-04-25 00:29:37,1.0,"43.69935873,-72.28135033"
u44,2013-04-23 16:24:13,1.0,"43.69224244,-72.26693975"
u44,2013-04-25 16:29:39,1.0,"43.69221585,-72.26709452"
u44,2013-04-27 17:10:17,1.0,Unknown
u44,2013-04-26 18:02:32,1.0,"43.70924953,-72.28306718"
u44,2013-04-29 04:30:08,1.0,"43.69187537,-72.26715603"
u44,2013-04-29 15:12:40,3.0,"43.69198838,-72.26681867"
u44,2013-04-30 01:17:12,3.0,"43.70907937,-72.2835377"
u44,2013-04-30 04:03:18,3.0,"43.70907937,-72.2835377"
u44,2013-04-30 15:28:49,1.0,"43.69205554,-72.2671205"
u44,2013-05-01 15:04:19,1.0,"43.69241334,-72.26678771"
u44,2013-05-02 05:11:41,1.0,"43.69204838,-72.26683492"
u44,2013-05-02 16:27:05,1.0,"43.69204957,-72.26697347"
u44,2013-05-03 15:34:00,1.0,"43.69218699,-72.26710181"
u44,2013-05-14 17:31:37,1.0,"43.69225,-72.26698519"
u44,2013-05-06 04:10:39,1.0,"43.70697752,-72.28728895"
u44,2013-05-07 18:24:07,1.0,"43.69255276,-72.26704092"
u44,2013-05-04 17:11:16,1.0,"43.69208378,-72.26703755"
u44,2013-05-06 20:10:50,4.0,"43.70691341,-72.28711558"
u44,2013-05-15 20:29:08,4.0,"43.69209984,-72.26703955"
u44,2013-05-16 17:49:19,4.0,"43.69229577,-72.26673522"
u44,2013-05-15 16:49:08,4.0,"43.69219289,-72.26671048"
u44,2013-05-12 04:30:06,1.0,Unknown
u44,2013-05-08 18:03:13,1.0,"43.69230186,-72.26682816"
u44,2013-05-09 17:39:30,1.0,"43.69230186,-72.26682816"
u44,2013-05-13 17:11:16,1.0,"43.69206484,-72.26700327"
u44,2013-05-05 17:46:03,1.0,"43.69238395,-72.26701546"
u44,2013-05-07 18:24:12,1.0,"43.69255276,-72.26704092"
u44,2013-05-08 16:27:11,3.0,"43.69230186,-72.26682816"
u44,2013-05-12 17:05:49,4.0,"43.69220954,-72.26702639"
u44,2013-05-15 02:15:43,3.0,"43.69175278,-72.26719117"
u44,2013-05-16 02:15:08,4.0,"43.69208336,-72.26695152"
u44,2013-05-16 19:45:50,4.0,"43.69229577,-72.26673522"
u44,2013-05-17 17:44:39,4.0,"43.69229406,-72.26664182"
u44,2013-05-18 17:40:34,1.0,"43.6922613,-72.26687932"
u44,2013-05-19 19:36:14,1.0,"43.69142104,-72.26941669"
u44,2013-05-20 16:44:36,1.0,"43.69230186,-72.26692699"
u44,2013-05-21 05:10:15,1.0,"43.69227685,-72.26694425"
u44,2013-05-22 04:58:45,1.0,"43.69245721,-72.26707397"
u44,2013-05-22 17:41:44,1.0,"43.69230566,-72.26694933"
u44,2013-05-23 17:13:33,1.0,"43.69213441,-72.26712004"
u44,2013-05-24 17:20:38,1.0,"43.69222786,-72.26719913"
u44,2013-05-27 17:28:35,2.0,"43.69341383,-72.2733575"
u44,2013-05-31 21:15:52,5.0,"43.69232465,-72.26672118"
u45,2013-04-02 10:42:51,1.0,"43.70714984,-72.2865919"
u45,2013-04-02 10:42:53,5.0,"43.69790767,-72.28149864"
u45,2013-04-03 08:22:11,5.0,"43.70082861,-72.28850443"
u45,2013-04-04 00:50:57,4.0,"43.70913025,-72.28483736"
u45,2013-04-03 08:22:13,4.0,"43.70798346,-72.28464632"
u45,2013-04-05 07:08:11,5.0,"43.70789644,-72.28491183"
u45,2013-04-06 00:01:13,4.0,Unknown
u45,2013-04-06 06:03:32,1.0,"43.70811064,-72.28493686"
u45,2013-04-08 17:55:14,4.0,Unknown
u45,2013-04-08 20:51:49,5.0,"43.70817226,-72.28527288"
u45,2013-04-09 04:00:09,1.0,"43.7081686,-72.2852395"
u45,2013-04-16 08:08:46,5.0,"43.65868105,-72.24849809"
u45,2013-04-12 22:03:58,5.0,"43.70812325,-72.28512512"
u45,2013-04-13 22:09:58,5.0,"43.70633768,-72.28331844"
u45,2013-04-14 22:00:05,5.0,"43.70817954,-72.28501283"
u45,2013-04-16 08:13:47,5.0,"43.65868105,-72.24849809"
u45,2013-04-18 08:18:19,5.0,"43.71743737,-72.3069841"
u45,2013-04-29 20:40:41,4.0,"43.71766669,-72.30692184"
u45,2013-05-08 18:09:57,1.0,"43.71120009,-72.30761608"
u45,2013-05-06 04:30:57,1.0,Unknown
u45,2013-05-05 21:59:28,1.0,Unknown
u45,2013-05-08 04:06:17,4.0,"43.60611182,-72.18480132"
u45,2013-05-05 21:59:28,1.0,Unknown
u45,2013-05-07 18:03:24,1.0,"43.70884065,-72.28601922"
u45,2013-05-18 02:00:11,2.0,Unknown
u45,2013-05-20 04:20:54,1.0,"43.70792888,-72.28347897"
u45,2013-05-20 19:14:35,3.0,"43.71763122,-72.30683875"
u45,2013-05-25 05:55:17,1.0,"43.70638111,-72.28688318"
u46,2013-04-01 00:20:50,1.0,"43.70629771,-72.28833431"
u46,2013-04-01 09:05:49,2.0,"43.70105311,-72.28963051"
u46,2013-04-01 06:03:11,5.0,"43.70106678,-72.28949426"
u46,2013-04-01 20:20:40,1.0,"43.7044068,-72.28971584"
u46,2013-04-03 06:10:32,4.0,"43.70478536,-72.28887601"
u46,2013-04-03 00:17:57,4.0,"43.70374684,-72.28736928"
u46,2013-04-02 09:45:47,2.0,"43.7044068,-72.28971584"
u46,2013-04-01 03:56:25,2.0,"43.70628963,-72.28834634"
u46,2013-04-01 05:05:10,4.0,"43.70628963,-72.28834634"
u46,2013-04-04 00:13:51,1.0,"43.70675529,-72.28728531"
u46,2013-04-04 06:43:54,5.0,"43.70293603,-72.28959821"
u46,2013-04-05 06:56:11,3.0,"43.70589093,-72.28772656"
u46,2013-04-05 00:06:43,1.0,"43.70428966,-72.29653853"
u46,2013-04-06 00:03:13,3.0,"43.7053463,-72.2879193"
u46,2013-04-06 07:22:17,4.0,"43.70392688,-72.29680224"
u46,2013-04-07 02:19:09,3.0,Unknown
u46,2013-04-08 03:25:49,3.0,"43.70581445,-72.28774468"
u46,2013-04-08 20:00:28,4.0,"43.70597109,-72.28774354"
u46,2013-04-09 08:01:42,4.0,"43.70303593,-72.28801539"
u46,2013-04-13 22:03:38,3.0,Unknown
u46,2013-04-11 22:29:14,3.0,"43.70507731,-72.29020043"
u46,2013-04-12 22:15:11,1.0,"43.70450188,-72.2971835"
u46,2013-04-15 16:35:02,3.0,"43.70520754,-72.29021202"
u46,2013-04-17 08:00:59,3.0,"43.70558876,-72.28733586"
u46,2013-04-26 18:00:10,3.0,"43.70525386,-72.29094429"
u46,2013-04-30 04:02:01,3.0,"43.7013129,-72.28953311"
u46,2013-04-29 04:03:44,3.0,"43.70689092,-72.28720713"
u46,2013-04-29 00:23:09,3.0,Unknown
u46,2013-04-29 20:00:10,3.0,"43.70439006,-72.29698883"
u46,2013-05-02 05:05:41,1.0,"43.70565358,-72.28787758"
u46,2013-05-06 04:26:38,2.0,"43.705841649999996,-72.28781402"
u46,2013-05-09 04:11:48,1.0,"43.70588227,-72.28828014"
u46,2013-05-07 08:13:18,1.0,"43.70033896,-72.28974251"
u47,2013-03-29 23:15:00,1.0,Unknown
u47,2013-04-05 06:07:09,4.0,"43.70679119601846,-72.28743245825171"
u47,2013-04-12 23:08:22,1.0,"43.702436378225684,-72.28887028992176"
u47,2013-04-17 09:40:16,1.0,"43.6814654013142,-72.32193010859191"
u47,2013-04-13 23:08:44,2.0,"43.68140639271587,-72.32202088460326"
u47,2013-04-18 04:40:30,1.0,"43.681411002762616,-72.32202155515552"
u47,2013-04-18 08:47:33,4.0,"43.68123858701438,-72.32162551023066"
u47,2013-04-30 04:31:04,2.0,"43.70663252659142,-72.28676768951118"
u47,2013-04-30 00:00:24,2.0,"43.70665293652564,-72.28699249215424"
u47,2013-05-03 05:44:19,1.0,Unknown
u47,2013-05-20 05:09:45,1.0,"43.68147579487413,-72.32193337753415"
u47,2013-05-23 19:22:05,4.0,"43.7070740852505,-72.28581625968218"
u47,2013-05-24 19:20:22,1.0,"43.68153224699199,-72.32217259705067"
u49,2013-03-30 22:06:35,3.0,"43.70712148268646,-72.29087061546424"
u49,2013-03-29 22:01:34,3.0,"43.70286921804329,-72.29096447310383"
u49,2013-03-29 06:01:14,3.0,"43.70697950348372,-72.29051295213978"
u49,2013-03-31 06:52:53,3.0,"43.70711283219849,-72.29060053949401"
u49,2013-04-01 06:35:30,4.0,"43.70700745335506,-72.29084036869996"
u49,2013-03-31 17:43:25,1.0,"43.70706300122456,-72.29071133138713"
u49,2013-03-31 22:36:02,4.0,"43.70290214550227,-72.28830755493017"
u49,2013-04-02 18:44:22,4.0,"43.70338315129848,-72.2868059778217"
u49,2013-04-04 02:04:54,2.0,"43.70687860896128,-72.29020296287611"
u49,2013-04-03 06:57:58,3.0,Unknown
u49,2013-04-03 00:39:42,1.0,"43.707146987999685,-72.29072620916767"
u49,2013-04-04 06:01:51,4.0,"43.707160898813775,-72.29070505330372"
u49,2013-04-05 00:03:18,2.0,"43.70602807141132,-72.28961758062928"
u49,2013-04-08 20:02:50,2.0,"43.708982659046605,-72.2843149049884"
u49,2013-04-06 02:08:07,4.0,"43.47757182567488,-72.10256690864196"
u49,2013-04-06 04:54:22,1.0,"42.29546402163234,-71.30295639597999"
u49,2013-04-07 02:27:23,5.0,"42.370239251465904,-71.10342783989697"
u49,2013-04-07 19:05:04,5.0,"42.370239251465904,-71.10342783989697"
u49,2013-04-08 02:38:21,4.0,"43.49025206949308,-72.12389271409735"
u49,2013-04-09 08:09:31,5.0,"43.70711731415267,-72.29072277676832"
u49,2013-04-12 22:00:54,1.0,Unknown
u49,2013-04-10 22:58:24,5.0,"43.70321966184834,-72.2876130893634"
u49,2013-04-17 08:52:26,4.0,Unknown
u49,2013-04-11 22:54:01,5.0,"43.7018118286106,-72.29161681150576"
u49,2013-04-16 14:13:46,1.0,"43.7072992593127,-72.2906748446873"
u49,2013-04-13 06:02:05,4.0,Unknown
u49,2013-04-13 20:01:50,4.0,"43.3234793107557,-71.89585453779365"
u49,2013-04-13 22:05:43,5.0,"43.3234793107557,-71.89585453779365"
u49,2013-04-14 22:06:13,4.0,"43.7071109068227,-72.2914545142832"
u49,2013-04-15 20:29:25,4.0,"43.70656760603712,-72.28865405876007"
u49,2013-04-18 04:38:21,3.0,"43.70640678661577,-72.28864750944315"
u49,2013-04-18 08:30:49,4.0,"43.701421570093544,-72.28795281856759"
u49,2013-04-20 05:01:02,1.0,"43.707174691260356,-72.29053700570506"
u49,2013-04-23 08:03:05,5.0,"43.70328375766367,-72.29034840992854"
u49,2013-04-26 18:03:29,2.0,"43.70752142691439,-72.2850969741643"
u49,2013-04-29 04:00:22,4.0,"43.707177085284,-72.29076125031246"
u49,2013-04-30 04:07:35,5.0,"43.7031158938812,-72.28458623995706"
u49,2013-04-30 00:03:09,5.0,"43.707054622192715,-72.29123417743249"
u49,2013-05-02 05:00:37,1.0,"43.701388955529055,-72.28811580508359"
u49,2013-05-01 05:16:29,4.0,"43.70224443737123,-72.28865005777988"
u49,2013-05-10 07:54:21,1.0,"43.70707845592363,-72.29075065434971"
u49,2013-05-08 18:59:13,4.0,Unknown
u49,2013-05-04 22:01:23,3.0,"43.707177072888065,-72.29092730930216"
u49,2013-05-07 18:06:58,5.0,"43.70565234028792,-72.28963802288838"
u49,2013-05-10 20:10:11,4.0,"43.70578575320415,-72.28875349174373"
u49,2013-05-07 06:02:00,3.0,"43.705985547631826,-72.2890841770398"
u49,2013-05-06 04:54:28,4.0,"43.70710317696059,-72.29077723160351"
u49,2013-05-17 02:11:27,5.0,"43.706435405984664,-72.28987583319213"
u49,2013-05-13 04:00:35,1.0,"43.707109166321544,-72.29076892187575"
u49,2013-05-15 02:17:52,2.0,"43.7059528775494,-72.28796572137354"
u49,2013-05-18 02:06:26,5.0,"43.70600375009001,-72.28871367120003"
u49,2013-05-18 06:32:54,5.0,"43.70728455517431,-72.2906448611393"
u49,2013-05-19 20:21:47,5.0,"43.70741188459706,-72.29075012880249"
u49,2013-05-18 19:43:04,2.0,"43.707177235290146,-72.29055983606771"
u49,2013-05-20 23:31:11,1.0,"43.70726994377907,-72.29067645819752"
u49,2013-05-23 04:02:43,5.0,Unknown
u49,2013-05-23 19:14:22,4.0,"43.70716117171132,-72.2907325334663"
u49,2013-05-24 05:00:36,4.0,"43.70536949189704,-72.2894110901644"
u49,2013-05-27 00:59:04,1.0,"43.70730262660705,-72.29076807376563"
u49,2013-05-30 04:56:51,5.0,"43.70719884051104,-72.29071075450138"
u49,2013-05-31 07:52:44,2.0,"43.7072259238806,-72.29061095852634"
u50,2013-04-03 09:25:12,2.0,"43.70623913,-72.28705124"
u50,2013-04-11 22:25:49,2.0,"43.70702401,-72.28723933"
u50,2013-04-15 03:48:59,2.0,"43.70713282,-72.28737294"
u50,2013-04-15 23:30:41,2.0,"43.70890652,-72.28416874"
u51,2013-04-03 06:53:52,2.0,"43.68788979,-72.29233141"
u51,2013-03-30 22:46:23,1.0,"43.70643727,-72.28725238"
u51,2013-04-03 00:55:05,2.0,"43.70656531,-72.28745368"
u51,2013-04-04 07:31:50,1.0,"43.69361617,-72.28418761"
u51,2013-04-05 01:38:47,1.0,"43.70661844,-72.28705878"
u51,2013-04-05 09:03:45,1.0,"43.69498059,-72.29014274"
u51,2013-04-06 00:00:55,1.0,"43.6944476,-72.28377596"
u51,2013-04-06 06:09:23,4.0,"43.70669745,-72.28715961"
u51,2013-04-08 02:23:45,1.0,"43.70599813,-72.2874325"
u51,2013-04-09 04:50:36,1.0,"43.70659997,-72.28700136"
